block;russian;english;examples
beginner_1000;перчатка;glove;
beginner_1000;носок;sock;
beginner_1000;обувь;shoes;
beginner_1000;ботинок;boot;
beginner_1000;туфля;shoe;
beginner_1000;мода;fashion;
beginner_1000;волос;hair;
beginner_1000;лоб;forehead;
beginner_1000;бровь;eyebrow;
beginner_1000;ресница;eyelash;
beginner_1000;нос;nose;
beginner_1000;рот;mouth;
beginner_1000;губа;lip;
beginner_1000;зуб;tooth;
beginner_1000;щека;cheek;
beginner_1000;ухо;ear;
beginner_1000;шея;neck;
beginner_1000;плечо;shoulder;
beginner_1000;палец;finger;
beginner_1000;ладонь;palm;
beginner_1000;спина;back;
beginner_1000;живот;stomach;
beginner_1000;грудь;chest;
beginner_1000;колено;knee;
beginner_1000;локоть;elbow;
beginner_1000;ступня;foot;
beginner_1000;пятка;heel;
beginner_1000;кровь;blood;
beginner_1000;мозг;brain;
beginner_1000;нерв;nerve;
beginner_1000;кость;bone;
beginner_1000;мышца;muscle;
beginner_1000;кожа;skin;
beginner_1000;дыхание;breath;
beginner_1000;болеть;hurt;
beginner_1000;болезненный;painful;
beginner_1000;лекарство;medicine;
beginner_1000;врач;doctor;
beginner_1000;больница;hospital;
beginner_1000;аптека;pharmacy;
beginner_1000;температура;temperature;
beginner_1000;симптом;symptom;
beginner_1000;диагноз;diagnosis;
beginner_1000;лечение;treatment;
beginner_1000;операция;operation;
beginner_1000;помещение;room;
beginner_1000;пространство;space;
beginner_1000;территория;territory;
beginner_1000;область;region;
beginner_1000;район;district;
beginner_1000;центр;center;
beginner_1000;площадь;square;
beginner_1000;парк;park;
beginner_1000;сад;garden;
beginner_1000;двор;yard;
beginner_1000;деревня;village;
beginner_1000;село;village;
beginner_1000;посёлок;settlement;
beginner_1000;столица;capital;
beginner_1000;республика;republic;
beginner_1000;граница;border;
beginner_1000;берег;shore;
beginner_1000;остров;island;
core_3000;э́тот (м.р.);this;
core_3000;кото́рый (м.р.);which;
core_3000;свой (м.р.);yours;
core_3000;мой (м.р.);mine;
core_3000;мо́жно;possible;
core_3000;на́до;necessary;
core_3000;быть;to be;
core_3000;то́лько;only;
core_3000;стать;to become;
core_3000;де́ло (с.р.);case;
core_3000;два;two;
core_3000;раз (м.р.);times;
core_3000;бо́лее;more;
core_3000;тепе́рь;now;
core_3000;не́сколько;several;
core_3000;потому́;because;
core_3000;сторона́ (ж.р.);side;
core_3000;тогда́;then;
core_3000;тут;here;
core_3000;явля́ться;to be;
core_3000;пока́;for now;
core_3000;отноше́ние (с.р.);attitude;
core_3000;получи́ть;to get;
core_3000;три;three;
core_3000;поня́ть;to understand;
core_3000;поэ́тому;therefore;
core_3000;хорошо́;good;
core_3000;найти́;find;
core_3000;взять;to take;
core_3000;вообще́;in general;
core_3000;пойти́;go;
core_3000;оказа́ться;to turn out to be;
core_3000;прийти́;come;
core_3000;почти́;almost;
core_3000;оста́ться;to stay;
core_3000;гру́ппа (ж.р.);group;
core_3000;находи́ться;to be;
core_3000;уви́деть;to see;
core_3000;бог (м.р.);god;
core_3000;совсе́м;absolutely;
core_3000;ну́жный (м.р.);necessary;
core_3000;дава́ть;to give;
core_3000;росси́йский (м.р.);Russian;
core_3000;наро́д (м.р.);people;
core_3000;сра́зу;immediately;
core_3000;вы́йти;to exit;
core_3000;пора́ (ж.р.);it's time;
core_3000;спроси́ть;to ask;
core_3000;разви́тие (с.р.);development;
core_3000;моме́нт (м.р.);moment;
core_3000;сле́дующий (м.р.);next;
core_3000;написа́ть;to write;
core_3000;информа́ция (ж.р.);information;
core_3000;ты́сяча (ж.р.);thousand;
core_3000;подо́бный (м.р.);similar;
core_3000;пройти́;pass;
core_3000;ситуа́ция (ж.р.);situation;
core_3000;смочь;to be able to;
core_3000;а́втор (м.р.);author;
core_3000;начина́ть;to start;
core_3000;со́бственный (м.р.);own;
core_3000;мысль (ж.р.);thought;
core_3000;де́йствие (с.р.);action;
core_3000;связь (ж.р.);connection;
core_3000;взгляд (м.р.);look;
core_3000;молодо́й (м.р.);young;
core_3000;ско́ро;coming soon;
core_3000;вдруг;suddenly;
core_3000;организа́ция (ж.р.);organization;
core_3000;душа́ (ж.р.);soul;
core_3000;те́ло (с.р.);body;
core_3000;посмотре́ть;to view;
core_3000;о́бщество (с.р.);society;
core_3000;жена́ (ж.р.);wife;
core_3000;госуда́рство (с.р.);state;
core_3000;соверше́нно;absolutely;
core_3000;состоя́ние (с.р.);status;
core_3000;вещь (ж.р.);thing;
core_3000;верну́ться;to return;
core_3000;зате́м;then;
core_3000;причи́на (ж.р.);reason;
core_3000;действи́тельно;indeed;
core_3000;де́вушка (ж.р.);girl;
core_3000;ско́лько;how much;
core_3000;то́чка (ж.р.);dot;
core_3000;хоте́ться;to want;
core_3000;опя́ть;to again;
core_3000;ра́вный (м.р.);equal;
core_3000;осо́бенно;especially;
core_3000;прийти́сь;come;
core_3000;наконе́ц;finally;
core_3000;изве́стный (м.р.);famous;
core_3000;де́ятельность (ж.р.);to activity;
core_3000;узна́ть;to find out;
core_3000;занима́ться;to engage;
core_3000;то́чно;exactly;
core_3000;огро́мный (м.р.);huge;
core_3000;ма́ма (ж.р.);mom;
core_3000;вели́кий (м.р.);great;
core_3000;чу́вство (с.р.);feeling;
core_3000;иногда́;sometimes;
core_3000;сли́шком;too much;
core_3000;доста́точно;enough;
core_3000;помо́чь;to help;
core_3000;мне́ние (с.р.);opinion;
core_3000;труд (м.р.);labor;
core_3000;пять;to five;
core_3000;быва́ть;to happen;
core_3000;гото́вый (м.р.);ready;
core_3000;поря́док (м.р.);order;
core_3000;положе́ние (с.р.);position;
core_3000;век (м.р.);century;
core_3000;поду́мать;to think;
core_3000;муж (м.р.);husband;
core_3000;уйти́;leave;
core_3000;вое́нный (м.р.);military;
core_3000;речь (ж.р.);to speech;
core_3000;сове́т (м.р.);advice;
core_3000;показа́ть;to show;
core_3000;тип (м.р.);type;
core_3000;о́ба;both;
core_3000;совреме́нный (м.р.);modern;
core_3000;нау́ка (ж.р.);science;
core_3000;сообще́ние (с.р.);message;
core_3000;проси́ть;to ask;
core_3000;немно́го;a little;
core_3000;поста́вить;to put;
core_3000;материа́л (м.р.);material;
core_3000;вполне́;quite;
core_3000;выходи́ть;to go out;
core_3000;оста́вить;to leave;
core_3000;давно́;long ago;
core_3000;а́рмия (ж.р.);army;
core_3000;рабо́чий (м.р.);worker;
core_3000;четы́ре;four;
core_3000;разли́чный (м.р.);various;
core_3000;до́лго;long;
core_3000;привести́;bring;
core_3000;президе́нт (м.р.);president;
core_3000;собы́тие (с.р.);event;
core_3000;ме́нее;less;
core_3000;большинство́ (с.р.);majority;
core_3000;бизне́с (м.р.);business;
core_3000;пря́мо;straight;
core_3000;глава́;chapter;
core_3000;член (м.р.);member;
core_3000;суд (м.р.);court;
core_3000;рубль (м.р.);ruble;
core_3000;миллио́н (м.р.);million;
core_3000;обы́чно;usually;
core_3000;счёт (м.р.);account;
core_3000;небольшо́й (м.р.);small;
core_3000;докуме́нт (м.р.);document;
core_3000;разгово́р (м.р.);conversation;
core_3000;произойти́;happen;
core_3000;тече́ние (с.р.);current;
core_3000;провести́;spend;
core_3000;проходи́ть;to pass;
core_3000;купи́ть;to buy;
core_3000;роди́тель (м.р.);parent;
core_3000;ряд (м.р.);row;
core_3000;еди́нственный (м.р.);the only one;
core_3000;метр (м.р.);meter;
core_3000;сайт (м.р.);website;
core_3000;па́ртия (ж.р.);party;
core_3000;образова́ние (с.р.);education;
core_3000;заче́м;why;
core_3000;пери́од (м.р.);period;
core_3000;па́ра (ж.р.);couple;
core_3000;забы́ть;to forget;
core_3000;связа́ть;to link;
core_3000;да́лее;further;
core_3000;жела́ние (с.р.);desire;
core_3000;чуть;to a little;
core_3000;но́мер (м.р.);number;
core_3000;измене́ние (с.р.);change;
core_3000;о́чередь (ж.р.);queue;
core_3000;поли́тика (ж.р.);politics;
core_3000;класс (м.р.);class;
core_3000;относи́ться;to relate;
core_3000;факт (м.р.);fact;
core_3000;собира́ться;to gather;
core_3000;определённый (м.р.);defined;
core_3000;дово́льно;quite;
core_3000;произво́дство (с.р.);production;
core_3000;созда́ние (с.р.);creation;
core_3000;осо́бый (м.р.);special;
core_3000;предприя́тие (с.р.);enterprise;
core_3000;бли́зкий (м.р.);close;
core_3000;ход (м.р.);move;
core_3000;знако́мый (м.р.);familiar;
core_3000;челове́ческий (м.р.);human;
core_3000;направле́ние (с.р.);direction;
core_3000;туда́;there;
core_3000;встре́ча (ж.р.);meeting;
core_3000;попа́сть;to get;
core_3000;по́ле (с.р.);field;
core_3000;ма́льчик (м.р.);boy;
core_3000;по́вод (м.р.);occasion;
core_3000;рост (м.р.);growth;
core_3000;снача́ла;first;
core_3000;сон (м.р.);dream;
core_3000;слу́жба (ж.р.);service;
core_3000;населе́ние (с.р.);population;
core_3000;во́здух (м.р.);air;
core_3000;зре́ние (с.р.);vision;
core_3000;приходи́ться;to have to;
core_3000;зна́ние (с.р.);knowledge;
core_3000;войти́;log in;
core_3000;предложи́ть;to suggest;
core_3000;испо́льзование (с.р.);use;
core_3000;нача́ться;to begin;
core_3000;де́сять;to ten;
